Academic Score,Attendance (%),Course Engagement Score (0-10),Study Hours/Week,Parental Education,Gender,Pass/Fail
58.80629851749228,81.11859844926839,2.020378449825786,0.0,Graduate,Male,Fail
43.91530020080326,100.0,3.164862199135138,20.066038216442994,Graduate,Female,Fail
65.94187571886016,81.91891738828011,2.8145126519318464,3.4417282479968323,Graduate,Male,Fail
64.38229064838285,63.091954519322414,4.815191647475842,5.134576250157023,Postgraduate,Female,Fail
67.45330795266212,76.45347425101438,2.3447724738870948,12.761046075870485,Graduate,Male,Fail
62.86049580036311,76.29896226970395,6.347054484252378,14.299502457838507,High School,Male,Fail
53.41262368803693,86.68450542739849,2.5652842771599396,2.5931025142411634,Graduate,Male,Fail
35.612671256768984,97.08027367949435,4.751249283826805,8.97537530901847,High School,Male,Fail
53.63229115772556,86.24527376176766,0.5698012161718269,12.162465841175962,High School,Male,Fail
76.64115498221,87.2356373763204,5.369947938489023,8.439403778145575,Graduate,Male,Fail
55.88829752209003,91.28263571494676,8.494215054931617,14.1853748944752,High School,Female,Fail
58.4896682638248,96.72166584758847,6.8728963839899215,0.0,None,Male,Fail
58.143241715586285,71.44473948407375,8.987052410053325,3.9628847537237775,Graduate,Female,Fail
66.12685571040842,92.12105178686414,9.316403931420918,12.461119490008425,Postgraduate,Male,Fail
65.70643880297408,94.31427408511296,4.865228170585678,10.212454429140504,Graduate,Female,Fail
81.50996014079782,77.97169087190434,6.254882250419484,13.790700776096113,Graduate,Female,Fail
90.85898243685192,80.37065936355376,5.843195464035849,1.9347721862728946,Graduate,Male,Fail
61.53162331527424,81.28521937318402,8.569808633577829,14.492758483170363,Graduate,Female,Fail
53.181663092409515,88.40350460400813,4.0265827333414075,7.272037327520502,Postgraduate,Female,Fail
67.66537941150565,94.98323751318262,5.5189079862468695,7.920466962469131,Graduate,Female,Fail
78.53477058496391,95.08132916278971,3.5222733083225375,16.450067358676975,Postgraduate,Female,Fail
84.31978507043658,75.5413667055482,3.318711066459823,14.197607420083589,Graduate,Female,Fail
61.92159202956435,87.56898272677529,2.7626572669729543,1.990489086612797,Postgraduate,Male,Fail
49.05407111138268,74.31431262906327,6.631138042407513,8.754439416221963,Postgraduate,Male,Fail
72.57173017183987,79.70010866248434,5.458436299428593,0.0,Graduate,Male,Fail
68.99265968629433,94.35747199162229,7.387347345050078,11.408727383988058,High School,Male,Fail
57.186495926398266,100.0,7.807067700785333,13.981500192449897,None,Female,Fail
38.965099017235666,78.8443345472498,3.8036780199774354,7.252020107025201,Graduate,Male,Fail
83.28131420289843,90.73022967584345,8.361548248012717,12.117441780546187,Postgraduate,Female,Fail
69.79995228916636,85.71742809668628,7.512745786314694,17.818702143089887,Postgraduate,Male,Fail
66.88809297749314,82.44259320079847,6.427257639683858,8.723964344615155,None,Male,Fail
50.57847000631037,73.26858075005549,4.9328133098875915,3.3928171244420575,Graduate,Male,Fail
64.11071015817006,77.94911310758056,5.785493127661292,8.898526392732194,Graduate,Male,Fail
78.07636961066996,100.0,5.581854540183796,15.262862700215376,Graduate,Female,Fail
72.39501753196006,81.701602265777,3.658262583409141,6.179749601787119,High School,Male,Fail
65.33205827221269,73.06044431437229,5.819035177362317,14.214496218211428,Postgraduate,Male,Fail
60.653582912507446,100.0,9.658053589276841,0.0,High School,Female,Fail
72.6353771315443,89.56444582506286,5.221889444145661,16.670029211092206,Postgraduate,Female,Fail
55.07665711375872,94.66243032475019,8.983469636924962,7.730348694816337,High School,Male,Fail
97.0185403900664,100.0,7.3412810336240675,1.9898719374257894,Graduate,Female,Fail
48.641091932720386,78.57469239613317,6.54324431627673,15.001982146080827,High School,Male,Fail
55.71298380815361,84.66411338957074,6.550958931847907,6.297888950938875,Postgraduate,Female,Fail
82.03262571043516,100.0,3.318363167912982,12.71386483344292,Postgraduate,Male,Fail
49.50952037781616,93.22538990520052,0.8837304306242999,0.13195130106244868,Postgraduate,Female,Fail
73.23564603645613,73.88262693998563,5.882127706273518,13.193849459472858,High School,Female,Fail
64.22616890135136,82.4731348868693,6.316719114274971,7.392398346014923,Postgraduate,Female,Fail
78.87580320270878,61.04720444800549,8.919971420288238,6.829155697135091,Graduate,Male,Fail
73.160120308005,84.10509870644762,9.191882250371918,11.313239062237683,Graduate,Male,Fail
79.7114521533805,76.1948868810105,9.12394387497123,19.407809612037354,Graduate,Female,Fail
52.87199394392251,76.41911512833327,6.5764981989932005,4.156591905300557,Postgraduate,Male,Fail
65.84568781456105,66.1314621082294,5.728407642060861,11.286154878659486,Postgraduate,Female,Fail
62.99912219506925,77.91375677343358,3.925982144574597,6.046516883893622,High School,Male,Fail
65.49828472950036,100.0,5.583351471683153,13.125824259670935,Postgraduate,Male,Fail
63.62964947742093,80.78469547053473,3.6039359263246795,8.418660917518965,High School,Female,Fail
78.24743892054364,77.69094528586395,7.496104811203698,14.619260770993638,High School,Male,Fail
55.894295787679326,89.29249138263475,3.1743365190478445,18.260329539905904,Graduate,Female,Fail
59.69800987427032,82.40205093002675,5.734163837977125,12.846946601092764,Graduate,Male,Fail
57.43654863119755,93.18961385486682,0.2018555507915154,10.839996179771635,Postgraduate,Female,Fail
61.32960989184575,88.92864776463507,0.4440182976643081,11.509480214970207,Graduate,Female,Fail
49.1347553131736,85.08006189930096,4.365798016231387,13.304115788786413,Graduate,Male,Fail
60.17989137394996,78.26206609239125,4.7849299512259,5.349610672210266,Graduate,Female,Fail
57.17093935477207,80.36012782820991,3.3342464113210957,13.598063903011571,High School,Male,Fail
42.27488671132228,81.77782079010062,7.284514213697135,17.060040188995647,Graduate,Male,Fail
55.94127024619317,95.15055074818376,2.7014847673444664,0.0,Postgraduate,Female,Fail
68.4660437514338,64.4740088732754,6.052193734799771,9.405427519443835,High School,Male,Fail
53.23554035752079,93.1240342734075,1.7017268577061195,13.710152309388048,Graduate,Male,Fail
75.72624056018832,96.83046782898091,8.826931299034117,8.688506825666805,High School,Male,Fail
65.08953489602499,81.67137531095011,6.869591820393175,14.730562367378415,None,Female,Fail
31.5411241141636,94.79210828906689,2.1978756188709436,10.349728941426893,Postgraduate,Female,Fail
57.91097140067896,93.88619577279827,5.365688078508341,10.656914464608118,High School,Male,Fail
75.60643004076756,90.1689354438359,5.019674427995703,5.75533756009815,Graduate,Female,Fail
44.98586992395981,92.01501652773987,1.3349958093468905,15.76743827946577,Postgraduate,Male,Fail
76.00924794769662,69.62440819988815,6.741766523577713,0.0,Graduate,Male,Fail
29.33848288778448,80.73588446393282,7.753755035427055,1.029645136238095,Graduate,Male,Fail
41.08891494485462,90.56876430662632,5.467422041368,2.39755846653789,Graduate,Female,Fail
82.28241619974742,90.10096132702488,1.8166329727252728,9.636033252272277,Postgraduate,Female,Fail
76.3975894270942,83.22386336550423,5.562357562748467,15.046293603138313,Graduate,Male,Fail
83.68079243850079,77.90311027682489,7.770889494119986,1.065395346925408,High School,Male,Fail
72.99776764086651,95.73176184396219,9.299785358259388,13.94599871185039,Graduate,Female,Fail
49.05675110313448,92.56209191737167,2.323021779350347,8.681765372080761,Graduate,Female,Fail
97.36516764846739,94.20023237271265,6.947818705485038,13.011681886771704,Graduate,Male,Fail
57.375024414246845,65.0074462875383,6.478968263402135,16.856873106935314,Graduate,Female,Fail
67.65897020539289,85.57584605423567,9.266592154877314,9.81460445919874,None,Female,Fail
74.66451445275223,86.00947606067997,5.606126453770358,10.650294789073667,High School,Female,Fail
81.19225537864018,78.97899263897331,2.3101343669209093,13.5563398717166,None,Male,Fail
90.48927409864991,93.85250282550638,5.1777064751534745,7.932866992988929,High School,Female,Fail
71.27342231975913,88.24169339634261,4.717194363580709,14.521497534929953,High School,Male,Fail
43.333416688361794,56.29182109228807,0.693604388282929,17.937143054016374,None,Female,Fail
56.97091118051072,84.13759219023977,5.775938965139721,6.594892055111883,Postgraduate,Male,Fail
37.92344988923681,79.83245760667013,8.451134670767965,10.203455801495128,High School,Female,Fail
65.37179263482169,94.95877901797523,7.1884905572011535,10.674750686342838,High School,Female,Fail
57.833185832279966,70.34546564054118,5.345013741319034,2.6984746709376104,Graduate,Male,Fail
47.62986670131973,81.08348985007346,6.83931135156204,9.82391998503764,Graduate,Female,Fail
87.87873949750427,89.21956794296291,3.628590635814022,15.049297368050713,High School,Male,Fail
85.19987556727479,69.30764365266323,7.381495275163015,8.75379285168431,Graduate,Male,Fail
23.460977935136775,91.70557897668084,0.374195615032038,15.416495184496444,Graduate,Female,Fail
79.39876363778141,75.1239183090091,7.809763985674242,10.934850406681687,Graduate,Female,Fail
72.20445624415757,96.35606401460544,2.911683918798502,13.07001234620676,Graduate,Female,Fail
55.37957812202702,100.0,7.312986726205063,13.531773677672028,Graduate,Male,Fail
78.88372540286419,90.65548977034894,6.685798148843769,1.3480029731713792,Graduate,Male,Fail
75.64731371307415,86.01148227033562,5.628956252904182,15.405952119204127,Graduate,Female,Fail
46.76202435871577,96.95443353029572,7.0760855624638195,9.54097361730258,Postgraduate,Female,Fail
77.2493403526784,100.0,8.052247541710045,5.108065391548336,Graduate,Female,Fail
66.11034969121681,91.00211648318636,9.994931953087148,12.892231771127893,High School,Female,Fail
52.205496649228046,98.83301114190274,4.494658170021122,0.0,Graduate,Male,Fail
81.4058186400922,89.8166015589253,3.407042772382056,2.305686025138111,High School,Female,Fail
76.02921779849798,92.16061772322317,8.179946560095143,13.234269018209583,Graduate,Female,Fail
56.671237355737695,88.91934733949641,1.6713424812285982,5.183020660070417,Graduate,Female,Fail
59.150255621813955,80.77136376024225,4.45356776180852,9.46250646229421,High School,Male,Fail
56.27717241859699,88.5845478494551,1.807437134378429,4.081645374134809,High School,Female,Fail
55.49439341309271,70.04530335735679,6.415888768432452,3.837654882494421,Graduate,Female,Fail
54.45037301782426,85.31373854454934,5.527838516052851,1.7439294216989616,Graduate,Male,Fail
66.04965091726426,75.2223112951119,7.232555061244323,11.589790431663662,Graduate,Female,Fail
82.74798718226815,89.88829101658396,7.843448601190145,15.231805374612458,Postgraduate,Female,Fail
62.61240757571971,75.1546261435765,2.324899120498074,6.546058526413379,None,Female,Fail
87.51590622737388,87.61535873161331,2.937802139077422,10.363680556723347,Graduate,Female,Fail
45.47081208264038,85.34502626569562,6.838935855634438,13.529175211454694,None,Male,Fail
57.38518055587674,82.45616137669289,4.535010763915269,17.377252806417033,Graduate,Male,Fail
71.19203195569747,97.85582769364404,8.937283139549777,4.325500650712792,Graduate,Male,Fail
56.068054450182565,84.9626910464786,3.4223186312644573,12.66691285787628,Postgraduate,Female,Fail
68.30385384478248,97.28822261408138,2.312778384629265,2.5773747462405305,High School,Male,Fail
36.03671935514222,99.27767929060256,2.1421180885856628,11.470060009226499,Graduate,Female,Fail
48.92343068199355,95.01768714760354,3.0689474654953375,5.52872356176006,Graduate,Female,Fail
55.40005462774693,90.77332453232887,1.893072025222069,6.407680181281618,Graduate,Female,Fail
78.24667547228547,79.25039033584082,0.8793292648963236,11.882493071132854,Postgraduate,Male,Fail
59.55435823050327,74.0519238111166,9.751378877091149,13.4077136287529,Graduate,Male,Fail
86.9387522632766,87.9226047515047,5.978963650294914,8.235560437268402,Graduate,Female,Fail
17.75667121012974,78.9602054635882,0.4021513575222213,13.408769441092964,Postgraduate,Male,Fail
65.29502874628797,88.33100507818773,5.502256881097997,6.174065307434902,High School,Male,Fail
68.91385841986188,96.32250733008217,8.580613383904382,0.0,Graduate,Male,Fail
80.86946163611901,96.68236178570785,9.695891819084801,11.282652225259717,High School,Male,Fail
100.0,92.69403858605298,8.314188253041527,7.116602324684049,High School,Female,Fail
71.41132215907274,78.6872041673558,7.400604505110582,13.259610559089566,Postgraduate,Female,Fail
57.131551799505964,79.48900034870492,3.909663789865875,13.966561849930475,Postgraduate,Male,Fail
48.032800189669274,81.07129262771969,3.591530198857323,16.637844477611623,Graduate,Male,Fail
79.98712035404992,90.76217162617996,5.568494863574522,6.84345380493585,High School,Male,Fail
64.98760533618403,92.27849993424597,1.4294215694960655,3.261757110924707,High School,Female,Fail
62.72386039006418,96.5893304651267,0.23032530693545494,14.882740343138313,Graduate,Male,Fail
39.199529669981004,90.0635261204396,2.5084329156901006,17.94462201925493,Postgraduate,Male,Fail
44.05723075452591,84.23408401297979,8.744974197081728,16.708001362519497,Postgraduate,Female,Fail
47.97674818550821,93.9727727539715,4.841789099005,19.790874525474255,Graduate,Male,Fail
32.941541649519934,83.32016936644183,6.5118680194252505,5.4429372316603075,Graduate,Female,Fail
64.7817457176726,100.0,5.297448923175062,12.507882138824353,Graduate,Female,Fail
76.36013589258201,77.53641025679384,4.5757193214731515,10.546572409969329,Graduate,Male,Fail
88.28734799330586,67.71681719456504,9.040345716309696,12.373596923190537,Graduate,Male,Fail
66.46922817377698,97.06131555296099,3.601505875713773,12.595110523837398,Graduate,Female,Fail
71.61404233643688,72.1420063178822,7.271871433230059,11.287407053825698,High School,Male,Fail
62.555086669949965,82.11488001503189,4.779251463154366,6.751423227958083,High School,Female,Fail
60.31247983106637,100.0,9.601732063059949,15.479098783317276,None,Male,Fail
79.16921431441048,68.8726867651071,7.8652242575047815,10.856092845236711,Graduate,Male,Fail
76.67832058037125,81.97037845505315,9.407664939575309,11.212861670140928,High School,Female,Fail
54.610556799746846,75.01245307192418,9.089531742562995,15.342596645273312,Postgraduate,Female,Fail
90.62508131118743,85.72198480533704,7.894200738959114,9.174718117813152,None,Female,Fail
81.25708256555302,73.70758663606456,9.947627175081319,10.975219388378987,None,Female,Fail
64.11582969644944,92.76694518163414,6.745365245476968,13.471538354831203,None,Male,Fail
71.12330031396371,87.78863016817824,5.455786612145555,3.6949240703537054,Postgraduate,Male,Fail
58.07753269321996,94.98003902223631,3.8956707321897186,14.948072149881309,Graduate,Female,Fail
39.46400656488149,68.57368228579244,7.250932410360945,11.301301908675672,High School,Female,Fail
76.14759314468529,87.0252486306572,1.3887971054225734,15.3804445871428,Graduate,Male,Fail
67.08147518212482,76.483717885764,8.298853096606395,10.577978598715386,Postgraduate,Female,Fail
100.0,75.4046920360398,4.730093256889458,14.801967168509474,Graduate,Male,Fail
75.88159716270532,81.76976739855594,2.870378662602251,11.631036799450547,High School,Male,Fail
68.66097363861533,87.73087091913615,2.042767795591136,7.004180555267681,High School,Female,Fail
53.187474212647686,71.23843275448274,7.170079528621973,12.900241069302218,High School,Male,Fail
55.868502161367125,77.86364834699737,9.331686489410037,5.064168093773685,Graduate,Female,Fail
86.11360416628062,100.0,2.4606145931273815,7.934429245030904,None,Female,Fail
61.4910584981092,87.70284439208609,3.72254498880354,11.174548581983938,Graduate,Male,Fail
60.14697355423105,94.54841658106031,7.786834376635876,16.351523329298082,High School,Female,Fail
68.99627633363552,89.71074178315871,0.2034112350637951,17.71892586033077,Postgraduate,Male,Fail
55.501988300107755,92.61536186589632,4.738915854929164,3.642423017607049,Graduate,Male,Fail
58.61339971904028,75.81192131623354,1.1418240986999018,12.181856207708314,Graduate,Female,Fail
60.24517209640642,95.04435811828051,1.3105859852892654,0.6650666424260478,Graduate,Male,Fail
51.15675779321897,88.01743972154375,0.8157342731295403,3.647784588375753,High School,Female,Fail
71.48209504031827,84.08626589850003,6.501813340288204,11.78273034719577,None,Female,Fail
71.98235935537909,94.17662048839031,8.51079269421183,10.784764068971011,Graduate,Female,Fail
76.23626598559734,82.68770569880145,1.866182359807409,8.028439887270752,Graduate,Female,Fail
64.90865016119919,87.26003362708713,0.622990084645173,9.99303312275848,Graduate,Female,Fail
34.01920734832353,84.40668066317392,3.233234367592679,23.17142744153749,High School,Female,Fail
92.88012835619656,89.00374066318582,9.05335787452419,4.193191568561594,Graduate,Female,Fail
58.56758145034138,82.0097393858272,8.17255440148498,17.663393987357548,Graduate,Female,Fail
42.42164185949545,81.42489245342868,2.794154832284611,3.2675465094062517,High School,Male,Fail
65.1110834158746,86.34055722364462,3.6388121088113623,15.49272371955528,Postgraduate,Male,Fail
54.791158445249565,77.8534787236056,8.642103929811778,15.97027472714549,Graduate,Female,Fail
45.07189080891671,74.86127559536448,0.01839532658563736,19.38903829782634,High School,Female,Fail
80.41658974504763,97.71686784931873,7.350034058405597,14.039750039792732,High School,Male,Fail
64.81575831387299,72.20955259985018,9.598462598149304,11.459891932896996,High School,Male,Fail
71.10779852014453,75.55680620757215,9.551250407314885,22.33827804716559,Graduate,Female,Fail
60.677263871076036,96.64447834284674,0.9786678387304293,10.300270900650334,Graduate,Male,Fail
73.91713929157868,91.54521778156294,7.872683247542925,0.5635951082552264,None,Male,Fail
62.82260556760822,95.6164142131018,4.848561201373963,8.91373563229736,Postgraduate,Female,Fail
70.04123551891719,90.35013674331888,9.120920148577042,5.115423744091391,High School,Female,Fail
74.78284182259252,88.17898079110603,2.7972654088362225,5.570249172157465,None,Male,Fail
68.41332714131171,72.31539510684809,8.685003474602366,10.71551812077674,High School,Female,Fail
61.89281591349835,73.15918214100572,3.3222395267716665,10.002744898368855,Postgraduate,Male,Fail
60.145900050884876,64.29621828504476,5.279455544094882,15.11292956092241,Graduate,Male,Fail
42.80183931023305,83.93173209176464,3.7064962971393642,5.610315176285805,Graduate,Male,Fail
88.78508756400656,71.08926345194529,3.3184928758151546,16.80398370978403,High School,Male,Fail
56.839609311838224,85.41831395616634,0.843577738791994,14.849042728595853,Graduate,Male,Fail
57.20023035314271,100.0,2.2066313129763717,19.498500979604867,Graduate,Male,Fail
70.34020311532305,81.4771698333998,8.39026592428925,13.619290623943243,Graduate,Male,Fail
64.57065231623488,85.80394622017616,3.316597196457498,8.014564192307308,Graduate,Male,Fail
62.018025000409644,78.80825249315707,7.529051233075229,14.204254680940178,Graduate,Female,Fail
52.73119813526604,84.67668386638195,9.203931751252277,10.367135477079351,Graduate,Female,Fail
81.47242481314753,76.72950440950362,2.528828947428164,6.678173152096203,Graduate,Male,Fail
60.431732686000714,71.05014660565901,5.562358151558579,16.2672215994041,High School,Male,Fail
81.4760495642511,77.79772901145202,3.2058245919029362,10.927415314442474,Postgraduate,Male,Fail
59.662292427523,97.7518308990143,8.578740867558514,15.822488804025813,Postgraduate,Female,Fail
88.32935774145967,79.37762985631488,8.890963566412317,6.28792521556144,High School,Female,Fail
78.55288265671061,95.4717246390405,8.90610106116233,12.719290479341277,Postgraduate,Female,Fail
75.34717780724472,86.89755666736116,1.609424233334077,15.617495710741203,Graduate,Female,Fail
71.83502810962922,85.24676034473023,7.697289633065122,2.3996255170636447,High School,Female,Fail
71.8338590342438,100.0,4.708905758073303,13.955685504932658,Graduate,Female,Fail
88.89173632279324,72.08587105708355,2.42128595209385,9.204683477763488,Graduate,Female,Fail
82.46084456662678,82.93671471528941,5.839835350902352,4.984763326518746,Graduate,Male,Fail
57.82018127369964,85.65475474233956,9.892874366953738,12.011184443951718,Postgraduate,Male,Fail
55.918485159194404,61.06462239504788,2.4980156410292107,9.390738552842823,High School,Male,Fail
70.07620338453816,93.45987529631027,5.933495957932941,0.9940581049801089,High School,Female,Fail
56.34940344881575,82.80149120858461,3.016821024734717,5.043886051973753,Graduate,Male,Fail
62.243173240489014,71.36043580901696,4.529117309542192,14.8982003578406,Postgraduate,Male,Fail
70.80211849709798,69.77200522525587,0.6564400953224314,6.473844986177404,High School,Female,Fail
70.14640230202852,69.37445491982285,2.2774375395042568,3.902319563696671,High School,Female,Fail
82.48106150097473,82.08618341636502,0.8648793875887628,0.0,Postgraduate,Female,Fail
54.29995468136386,78.85005024357262,7.228670629150563,3.402646598790983,Postgraduate,Male,Fail
59.89604239577256,73.01692643011258,6.546737342053638,11.974193307091127,Graduate,Male,Fail
57.65369584920738,68.35926565516066,5.740844622419292,11.674552474591636,Postgraduate,Female,Fail
70.34857373094763,100.0,5.51358133108737,7.4348181112582,High School,Female,Fail
66.45935435320207,93.94329794969892,4.879865766166768,14.633756517688179,None,Male,Fail
71.64553128009368,79.62825656464182,1.4393726524914152,4.573900552128027,Graduate,Male,Fail
82.46691251512122,74.4391507746235,0.9382159943466784,12.511378292960254,Postgraduate,Male,Fail
86.5268896448427,78.7027849614767,0.6149063761267515,9.134220227483729,Graduate,Male,Fail
59.81522091034127,89.39234248970891,8.592598120600012,13.056805467719425,Graduate,Female,Fail
71.74429328685733,97.52761385973757,1.5753647559989947,0.0,High School,Male,Fail
57.49246513698979,83.41498622626399,3.643884936390116,15.602900028786793,Graduate,Female,Fail
72.67018102896712,86.10145875111475,5.731424725991908,10.061388280766527,Graduate,Male,Fail
60.72232521608933,79.4454169060935,1.241072420286583,5.736310565539782,None,Female,Fail
85.12680561740333,100.0,8.344540715859218,0.0,Graduate,Male,Fail
83.42976184808782,69.565140012543,2.0751712989244298,0.0,Graduate,Female,Fail
69.70114154188475,91.13584025002685,3.237547267942796,1.7812107507078565,Graduate,Female,Fail
42.317224292744726,68.19840755205982,7.263589824975104,14.082095887295445,Graduate,Female,Fail
67.76714512137288,95.36937942796392,5.678615354519129,22.230796926377614,Postgraduate,Male,Fail
73.25089458198497,83.6421324928884,9.804001162327156,16.117434375822928,High School,Female,Fail
62.52707743729219,76.54224905953718,0.36050559794177706,15.206121578456193,High School,Male,Fail
56.07509437989986,83.94407263556982,2.151695808470472,3.1338466416370094,High School,Male,Fail
73.73747181019789,82.01592006248865,6.317283380817602,5.499860822641639,Postgraduate,Female,Fail
57.234951030812354,80.64360832592743,0.875822618945794,9.343681853352903,High School,Female,Fail
58.58812917746303,78.19599399691177,1.4798923151848709,6.944383813989534,None,Female,Fail
74.47941457516657,96.74562256718495,6.9394167531732975,6.876310502269092,High School,Male,Fail
74.28062019770493,86.8589020421123,7.9048377411602075,4.8320379526613175,Graduate,Female,Fail
91.02831608911738,75.0398581876642,6.753303688176082,5.892950966928481,None,Male,Fail
70.3733278272355,83.60533510716188,9.237821932280104,3.150873779204291,None,Female,Fail
58.21267235339378,77.03100964642861,9.916032420203987,12.27788201385675,Graduate,Male,Fail
47.338591446269106,86.66358669778123,9.468061672275649,9.476152968193153,High School,Female,Fail
73.92743508802582,85.07232936271743,2.5056532694816225,9.805248812760777,High School,Male,Fail
60.785245294428734,94.27925599633039,0.3580210126971095,9.77400523539779,High School,Male,Fail
72.92853614629794,79.56657278591398,5.4624650967052135,6.190261133781176,Graduate,Male,Fail
81.37709207080053,79.75383567784563,1.0724749832690583,14.901102278663739,None,Male,Fail
67.94824303553789,77.29197220086762,2.238692028540057,14.940797418201893,None,Female,Fail
